project_name,tax_id,commodity,location,region,concession_size,value,value_type,value_unit,year,lat,long
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Royalties,GHS,2010,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Royalties,GHS,2011,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,3091400.0,Royalties,GHS,2012,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,409095.0,Royalties,GHS,2013,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Corporate income tax,GHS,2006,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Corporate income tax,GHS,2007,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Corporate income tax,GHS,2008,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Corporate income tax,GHS,2009,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Corporate income tax,GHS,2010,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Corporate income tax,GHS,2011,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,,Corporate income tax,GHS,2012,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,,Corporate income tax,GHS,2013,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Ground rent,GHS,2006,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Ground rent,GHS,2007,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Ground rent,GHS,2008,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Ground rent,GHS,2009,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Ground rent,GHS,2010,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Ground rent,GHS,2011,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,,Ground rent,GHS,2012,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,,Ground rent,GHS,2013,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Dividend,GHS,2006,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Dividend,GHS,2007,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Dividend,GHS,2008,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Dividend,GHS,2009,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Dividend,GHS,2010,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Dividend,GHS,2011,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,,Dividend,GHS,2012,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,,Dividend,GHS,2013,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Property rate,GHS,2006,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Property rate,GHS,2007,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Property rate,GHS,2008,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Property rate,GHS,2009,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Property rate,GHS,2010,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,NA,Property rate,GHS,2011,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,2956.0,Property rate,GHS,2012,5.4348895,-2.141486
Prestea Sankofa Ltd,,Gold,Prestea,Western,3.43,2786.0,Property rate,GHS,2013,5.4348895,-2.141486
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,608614.0,Royalties,GHS,2006,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,542476.0,Royalties,GHS,2007,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,453089.0,Royalties,GHS,2008,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,580502.0,Royalties,GHS,2009,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,1033823.0,Royalties,GHS,2010,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,689863.0,Royalties,GHS,2011,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,1985269.0,Royalties,GHS,2012,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,3383198.0,Royalties,GHS,2013,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Corporate income tax,GHS,2006,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Corporate income tax,GHS,2007,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Corporate income tax,GHS,2008,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Corporate income tax,GHS,2009,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Corporate income tax,GHS,2010,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Corporate income tax,GHS,2011,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Corporate income tax,GHS,2012,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Corporate income tax,GHS,2013,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,3954.0,Ground rent,GHS,2006,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Ground rent,GHS,2007,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,7980.0,Ground rent,GHS,2008,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Ground rent,GHS,2009,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Ground rent,GHS,2010,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Ground rent,GHS,2011,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Ground rent,GHS,2012,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Ground rent,GHS,2013,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Dividend,GHS,2006,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Dividend,GHS,2007,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Dividend,GHS,2008,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Dividend,GHS,2009,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Dividend,GHS,2010,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,898369.0,Dividend,GHS,2011,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Dividend,GHS,2012,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Dividend,GHS,2013,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,7000.0,Property rate,GHS,2006,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,11576.0,Property rate,GHS,2007,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,11576.0,Property rate,GHS,2008,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,11574.0,Property rate,GHS,2009,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Property rate,GHS,2010,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,,Property rate,GHS,2011,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,11576.0,Property rate,GHS,2012,6.2425255,-2.2845655
Ghana Bauxite Company Ltd,665G000003,Bauxite,Awaso,Western,29.39,36000.0,Property rate,GHS,2013,6.2425255,-2.2845655
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,1019488.0,Royalties,GHS,2006,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,1030516.0,Royalties,GHS,2007,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,1652108.0,Royalties,GHS,2008,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,2753226.0,Royalties,GHS,2009,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,3764675.0,Royalties,GHS,2010,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,6685574.0,Royalties,GHS,2011,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,10114274.0,Royalties,GHS,2012,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,10286750.0,Royalties,GHS,2013,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,,Corporate income tax,GHS,2006,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,98317.0,Corporate income tax,GHS,2007,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,2453755.0,Corporate income tax,GHS,2008,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,5476872.0,Corporate income tax,GHS,2009,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,7554049.0,Corporate income tax,GHS,2010,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,42813036.0,Corporate income tax,GHS,2011,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,17071860.0,Corporate income tax,GHS,2012,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,26797164.0,Corporate income tax,GHS,2013,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,,Ground rent,GHS,2006,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,,Ground rent,GHS,2007,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,,Ground rent,GHS,2008,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,,Ground rent,GHS,2009,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,,Ground rent,GHS,2010,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,,Ground rent,GHS,2011,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,,Ground rent,GHS,2012,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,,Ground rent,GHS,2013,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,24596.0,Dividend,GHS,2006,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,104194.0,Dividend,GHS,2007,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,68639.0,Dividend,GHS,2008,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,504466.0,Dividend,GHS,2009,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,832542.0,Dividend,GHS,2010,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,,Dividend,GHS,2011,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,1668375.0,Dividend,GHS,2012,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,,Dividend,GHS,2013,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,10556.0,Property rate,GHS,2006,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,13549.0,Property rate,GHS,2007,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,17853.0,Property rate,GHS,2008,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,25358.0,Property rate,GHS,2009,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,31697.0,Property rate,GHS,2010,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,,Property rate,GHS,2011,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,50643.0,Property rate,GHS,2012,5.273368,-1.9821333
Ghana Manganese Co. Ltd,365G000002,Manganese,Nsuta,Western,175.94,50643.0,Property rate,GHS,2013,5.273368,-1.9821333
Jubilee Fields Partners,,Oil and Gas,Jubilee Field,Offshore,,,Royalties,GHS,2006,4.49275,-2.91667
Jubilee Fields Partners,,Oil and Gas,Jubilee Field,Offshore,,,Royalties,GHS,2007,4.49275,-2.91667
Jubilee Fields Partners,,Oil and Gas,Jubilee Field,Offshore,,,Royalties,GHS,2008,4.49275,-2.91667
Jubilee Fields Partners,,Oil and Gas,Jubilee Field,Offshore,,,Royalties,GHS,2009,4.49275,-2.91667
Jubilee Fields Partners,,Oil and Gas,Jubilee Field,Offshore,,,Royalties,GHS,2010,4.49275,-2.91667
Jubilee Fields Partners,,Oil and Gas,Jubilee Field,Offshore,,190620315.095,Royalties,GHS,2011,4.49275,-2.91667
Jubilee Fields Partners,,Oil and Gas,Jubilee Field,Offshore,,283207730.8,Royalties,GHS,2012,4.49275,-2.91667
Jubilee Fields Partners,,Oil and Gas,Jubilee Field,Offshore,,385013668.6,Royalties,GHS,2013,4.49275,-2.91667
Jubilee Fields Partners,,Oil and Gas,Jubilee Field,Offshore,,,Corporate income tax,GHS,2006,4.49275,-2.91667
Jubilee Fields Partners,,Oil and Gas,Jubilee Field,Offshore,,,Corporate income tax,GHS,2007,4.49275,-2.91667
Jubilee Fields Partners,,Oil and Gas,Jubilee Field,Offshore,,,Corporate income tax,GHS,2008,4.49275,-2.91667
Jubilee Fields Partners,,Oil and Gas,Jubilee Field,Offshore,,,Corporate income tax,GHS,2009,4.49275,-2.91667
Jubilee Fields Partners,,Oil and Gas,Jubilee Field,Offshore,,,Corporate income tax,GHS,2010,4.49275,-2.91667
Jubilee Fields Partners,,Oil and Gas,Jubilee Field,Offshore,,,Corporate income tax,GHS,2011,4.49275,-2.91667
Jubilee Fields Partners,,Oil and Gas,Jubilee Field,Offshore,,,Corporate income tax,GHS,2012,4.49275,-2.91667
Jubilee Fields Partners,,Oil and Gas,Jubilee Field,Offshore,,477368094.632,Corporate income tax,GHS,2013,4.49275,-2.91667
Jubilee Fields Partners,,Oil and Gas,Jubilee Field,Offshore,,,Surface rentals,GHS,2006,4.49275,-2.91667
Jubilee Fields Partners,,Oil and Gas,Jubilee Field,Offshore,,,Surface rentals,GHS,2007,4.49275,-2.91667
Jubilee Fields Partners,,Oil and Gas,Jubilee Field,Offshore,,,Surface rentals,GHS,2008,4.49275,-2.91667
Jubilee Fields Partners,,Oil and Gas,Jubilee Field,Offshore,,,Surface rentals,GHS,2009,4.49275,-2.91667
Jubilee Fields Partners,,Oil and Gas,Jubilee Field,Offshore,,157536.6927,Surface rentals,GHS,2010,4.49275,-2.91667
Jubilee Fields Partners,,Oil and Gas,Jubilee Field,Offshore,,143961.32016,Surface rentals,GHS,2011,4.49275,-2.91667
Jubilee Fields Partners,,Oil and Gas,Jubilee Field,Offshore,,186694.3588,Surface rentals,GHS,2012,4.49275,-2.91667
Jubilee Fields Partners,,Oil and Gas,Jubilee Field,Offshore,,293287.83,Surface rentals,GHS,2013,4.49275,-2.91667
Jubilee Fields Partners,,Oil and Gas,Jubilee Field,Offshore,,,Carried / participating interest,GHS,2006,4.49275,-2.91667
Jubilee Fields Partners,,Oil and Gas,Jubilee Field,Offshore,,,Carried / participating interest,GHS,2007,4.49275,-2.91667
Jubilee Fields Partners,,Oil and Gas,Jubilee Field,Offshore,,,Carried / participating interest,GHS,2008,4.49275,-2.91667
Jubilee Fields Partners,,Oil and Gas,Jubilee Field,Offshore,,,Carried / participating interest,GHS,2009,4.49275,-2.91667
Jubilee Fields Partners,,Oil and Gas,Jubilee Field,Offshore,,,Carried / participating interest,GHS,2010,4.49275,-2.91667
Jubilee Fields Partners,,Oil and Gas,Jubilee Field,Offshore,,362178137.670335,Carried / participating interest,GHS,2011,4.49275,-2.91667
Jubilee Fields Partners,,Oil and Gas,Jubilee Field,Offshore,,538094689.2343999,Carried / participating interest,GHS,2012,4.49275,-2.91667
Jubilee Fields Partners,,Oil and Gas,Jubilee Field,Offshore,,731525775.2,Carried / participating interest,GHS,2013,4.49275,-2.91667
Saltpond Offshore Fields,,Oil and Gas,Saltpond Field,Offshore,,,Royalties,GHS,2006,,
Saltpond Offshore Fields,,Oil and Gas,Saltpond Field,Offshore,,,Royalties,GHS,2007,,
Saltpond Offshore Fields,,Oil and Gas,Saltpond Field,Offshore,,,Royalties,GHS,2008,,
Saltpond Offshore Fields,,Oil and Gas,Saltpond Field,Offshore,,,Royalties,GHS,2009,,
Saltpond Offshore Fields,,Oil and Gas,Saltpond Field,Offshore,,463885.919,Royalties,GHS,2010,,
Saltpond Offshore Fields,,Oil and Gas,Saltpond Field,Offshore,,206188.591,Royalties,GHS,2011,,
Saltpond Offshore Fields,,Oil and Gas,Saltpond Field,Offshore,,195882.84,Royalties,GHS,2012,,
Saltpond Offshore Fields,,Oil and Gas,Saltpond Field,Offshore,,887207.2000000001,Royalties,GHS,2013,,
Saltpond Offshore Fields,,Oil and Gas,Saltpond Field,Offshore,,,Corporate income tax,GHS,2006,,
Saltpond Offshore Fields,,Oil and Gas,Saltpond Field,Offshore,,,Corporate income tax,GHS,2007,,
Saltpond Offshore Fields,,Oil and Gas,Saltpond Field,Offshore,,,Corporate income tax,GHS,2008,,
Saltpond Offshore Fields,,Oil and Gas,Saltpond Field,Offshore,,,Corporate income tax,GHS,2009,,
Saltpond Offshore Fields,,Oil and Gas,Saltpond Field,Offshore,,,Corporate income tax,GHS,2010,,
Saltpond Offshore Fields,,Oil and Gas,Saltpond Field,Offshore,,,Corporate income tax,GHS,2011,,
Saltpond Offshore Fields,,Oil and Gas,Saltpond Field,Offshore,,,Corporate income tax,GHS,2012,,
Saltpond Offshore Fields,,Oil and Gas,Saltpond Field,Offshore,,,Corporate income tax,GHS,2013,,
Saltpond Offshore Fields,,Oil and Gas,Saltpond Field,Offshore,,,Surface rentals,GHS,2006,,
Saltpond Offshore Fields,,Oil and Gas,Saltpond Field,Offshore,,,Surface rentals,GHS,2007,,
Saltpond Offshore Fields,,Oil and Gas,Saltpond Field,Offshore,,,Surface rentals,GHS,2008,,
Saltpond Offshore Fields,,Oil and Gas,Saltpond Field,Offshore,,,Surface rentals,GHS,2009,,
Saltpond Offshore Fields,,Oil and Gas,Saltpond Field,Offshore,,891.649,Surface rentals,GHS,2010,,
Saltpond Offshore Fields,,Oil and Gas,Saltpond Field,Offshore,,0.0,Surface rentals,GHS,2011,,
Saltpond Offshore Fields,,Oil and Gas,Saltpond Field,Offshore,,5687.0,Surface rentals,GHS,2012,,
Saltpond Offshore Fields,,Oil and Gas,Saltpond Field,Offshore,,1221.0,Surface rentals,GHS,2013,,
Saltpond Offshore Fields,,Oil and Gas,Saltpond Field,Offshore,,,Carried / participating interest,GHS,2006,,
Saltpond Offshore Fields,,Oil and Gas,Saltpond Field,Offshore,,,Carried / participating interest,GHS,2007,,
Saltpond Offshore Fields,,Oil and Gas,Saltpond Field,Offshore,,,Carried / participating interest,GHS,2008,,
Saltpond Offshore Fields,,Oil and Gas,Saltpond Field,Offshore,,,Carried / participating interest,GHS,2009,,
Saltpond Offshore Fields,,Oil and Gas,Saltpond Field,Offshore,,,Carried / participating interest,GHS,2010,,
Saltpond Offshore Fields,,Oil and Gas,Saltpond Field,Offshore,,,Carried / participating interest,GHS,2011,,
Saltpond Offshore Fields,,Oil and Gas,Saltpond Field,Offshore,,,Carried / participating interest,GHS,2012,,
Saltpond Offshore Fields,,Oil and Gas,Saltpond Field,Offshore,,,Carried / participating interest,GHS,2013,,
